,Unnamed: 0,woodyrip_class,pointid,near_woody
15885,15885,Salix gooddingii,1610805,333.646976197
15886,15886,Salix gooddingii,1610806,303.852129704
15887,15887,Salix gooddingii,1610807,274.10204069900004
15888,15888,Salix gooddingii,1610808,244.413053508
15889,15889,Salix gooddingii,1610809,214.810504225
15890,15890,Salix gooddingii,1610810,185.33581607
15891,15891,Salix gooddingii,1610811,156.061451759
15892,15892,Salix gooddingii,1610812,127.12587748
15893,15893,Salix gooddingii,1610813,98.8271254349
15894,15894,Salix gooddingii,1610814,71.920878228
15895,15895,Salix gooddingii,1610815,47.1023556741
15896,15896,Salix gooddingii,1610816,22.6507053696
15897,15897,Salix gooddingii,1610817,3.60544862304
15898,15898,Salix gooddingii,1610818,0.269873622205
15899,15899,Salix gooddingii,1610819,15.737736953599999
15900,15900,Salix gooddingii,1610820,27.173018066399997
15901,15901,Salix gooddingii,1610821,31.6093155104
15902,15902,Salix gooddingii,1610822,14.2412042692
15903,15903,Salix gooddingii,1610823,0.0
15904,15904,Salix gooddingii,1610824,20.1631633203
15905,15905,Salix gooddingii,1610825,3.7241240272900002
15906,15906,Salix gooddingii,1610826,6.84378782934
15907,15907,Salix gooddingii,1610827,19.9294011904
15908,15908,Salix gooddingii,1610828,29.306425838200003
15909,15909,Salix gooddingii,1610829,16.8996564817
15910,15910,Salix gooddingii,1610830,28.3374598629
15911,15911,Salix gooddingii,1610831,54.3849210115
15912,15912,Salix gooddingii,1610832,82.5974940382
15913,15913,Salix gooddingii,1610833,111.50925531700001
15914,15914,Salix gooddingii,1610834,140.876832824
15915,15915,Salix gooddingii,1610932,361.615866237
15916,15916,Salix gooddingii,1610933,331.630849645
15917,15917,Salix gooddingii,1610934,301.645833035
15918,15918,Salix gooddingii,1610935,271.660816406
15919,15919,Salix gooddingii,1610936,241.67579981400002
15920,15920,Salix gooddingii,1610937,211.69133360900003
15921,15921,Salix gooddingii,1610938,181.711399528
15922,15922,Salix gooddingii,1610939,151.739397406
15923,15923,Salix gooddingii,1610940,121.781183789
15924,15924,Salix gooddingii,1610941,91.8502516142
15925,15925,Salix gooddingii,1610942,61.986133328
15926,15926,Salix gooddingii,1610943,32.374260222
15927,15927,Salix gooddingii,1610944,5.36805837671
15928,15928,Salix gooddingii,1610945,2.09231163616
15929,15929,Salix gooddingii,1610946,22.728762978400002
15930,15930,Salix gooddingii,1610947,42.0948589325
15931,15931,Salix gooddingii,1610948,54.8228756244
15932,15932,Salix gooddingii,1610949,56.6277308335
15933,15933,Salix gooddingii,1610950,31.8638203382
15934,15934,Salix gooddingii,1610951,5.026947990969999
15935,15935,Salix gooddingii,1610952,2.7664479158099997
15936,15936,Salix gooddingii,1610953,0.0
15937,15937,Salix gooddingii,1610954,9.87563539215
15938,15938,Salix gooddingii,1610955,39.8606322856
15939,15939,Salix gooddingii,1610956,54.613863642
15940,15940,Salix gooddingii,1610957,46.86135283229999
15941,15941,Salix gooddingii,1610958,53.3893400558
15942,15942,Salix gooddingii,1610959,70.7469408069
15943,15943,Salix gooddingii,1610960,94.6564188615
15944,15944,Salix gooddingii,1610961,121.303526873
15945,15945,Salix gooddingii,1610962,149.207311864
15946,15946,Salix gooddingii,1611058,421.677877837
15947,15947,Salix gooddingii,1611059,391.70198704800003
15948,15948,Salix gooddingii,1611060,361.730093639
15949,15949,Salix gooddingii,1611061,331.76328105700003
15950,15950,Salix gooddingii,1611062,301.803062704
15951,15951,Salix gooddingii,1611063,271.851618806
15952,15952,Salix gooddingii,1611064,241.912208575
15953,15953,Salix gooddingii,1611065,211.989930557
15954,15954,Salix gooddingii,1611066,182.09323065599997
15955,15955,Salix gooddingii,1611067,152.23717896
15956,15956,Salix gooddingii,1611068,122.451511455
15957,15957,Salix gooddingii,1611069,92.8040228342
15958,15958,Salix gooddingii,1611070,63.488586829700004
15959,15959,Salix gooddingii,1611071,34.967954204099996
15960,15960,Salix gooddingii,1611072,13.0155223147
15961,15961,Salix gooddingii,1611073,23.8352133422
15962,15962,Salix gooddingii,1611074,44.395486051099994
15963,15963,Salix gooddingii,1611075,65.1506227558
15964,15964,Salix gooddingii,1611076,82.6169892826
15965,15965,Salix gooddingii,1611077,72.0725704252
15966,15966,Salix gooddingii,1611078,44.812373440900004
15967,15967,Salix gooddingii,1611079,17.6699840032
15968,15968,Salix gooddingii,1611080,1.9523882845900002
15969,15969,Salix gooddingii,1611081,4.59658125324
15970,15970,Salix gooddingii,1611082,23.546414712399997
15971,15971,Salix gooddingii,1611083,46.5611424979
15972,15972,Salix gooddingii,1611084,73.9779696478
15973,15973,Salix gooddingii,1611085,76.8529400172
15974,15974,Salix gooddingii,1611086,81.8402812289
15975,15975,Salix gooddingii,1611087,94.0879356431
15976,15976,Salix gooddingii,1611088,113.169110767
15977,15977,Salix gooddingii,1611089,136.242268154
15978,15978,Salix gooddingii,1611187,394.091180639
15979,15979,Salix gooddingii,1611188,364.315896776
15980,15980,Salix gooddingii,1611189,334.580762533
15981,15981,Salix gooddingii,1611190,304.897524846
15982,15982,Salix gooddingii,1611191,275.282971953
15983,15983,Salix gooddingii,1611192,245.761934924
15984,15984,Salix gooddingii,1611193,216.37269388099998
15985,15985,Salix gooddingii,1611194,187.17734011
15986,15986,Salix gooddingii,1611195,158.283197647
15987,15987,Salix gooddingii,1611196,129.801948449
15988,15988,Salix gooddingii,1611197,101.956813493
15989,15989,Salix gooddingii,1611198,75.7749155134
15990,15990,Salix gooddingii,1611199,53.7446166705
15991,15991,Salix gooddingii,1611200,42.838415248000004
15992,15992,Salix gooddingii,1611201,48.701633299099996
15993,15993,Salix gooddingii,1611202,66.2558531805
15994,15994,Salix gooddingii,1611203,86.6986604768
15995,15995,Salix gooddingii,1611204,107.572482505
15996,15996,Salix gooddingii,1611205,84.7043702206
15997,15997,Salix gooddingii,1611206,59.740190264300004
15998,15998,Salix gooddingii,1611207,41.3112838892
15999,15999,Salix gooddingii,1611208,31.163856598699997
16000,16000,Salix gooddingii,1611209,34.1829863712
16001,16001,Salix gooddingii,1611210,43.6159261725
16002,16002,Salix gooddingii,1611211,65.7139995034
16003,16003,Salix gooddingii,1611212,88.2867033758
16004,16004,Salix gooddingii,1611213,106.84925076399999
16005,16005,Salix gooddingii,1611214,111.075422982
16006,16006,Salix gooddingii,1611215,120.415736651
16007,16007,Salix gooddingii,1611216,135.84792096799998
16008,16008,Salix gooddingii,1611217,155.593591229
16009,16009,Salix gooddingii,1611316,369.328423824
16010,16010,Salix gooddingii,1611317,340.031908293
16011,16011,Salix gooddingii,1611318,310.869607163
16012,16012,Salix gooddingii,1611319,281.883179079
16013,16013,Salix gooddingii,1611320,253.133049319
16014,16014,Salix gooddingii,1611321,224.664936786
16015,16015,Salix gooddingii,1611322,196.522212013
16016,16016,Salix gooddingii,1611323,169.019601885
16017,16017,Salix gooddingii,1611324,142.528143962
16018,16018,Salix gooddingii,1611325,117.732399185
16019,16019,Salix gooddingii,1611326,95.95605150909999
16020,16020,Salix gooddingii,1611327,79.7132976436
16021,16021,Salix gooddingii,1611328,72.8069764591
16022,16022,Salix gooddingii,1611329,76.3552426896
16023,16023,Salix gooddingii,1611330,89.84355336290001
16024,16024,Salix gooddingii,1611331,108.680900271
16025,16025,Salix gooddingii,1611332,125.823258321
16026,16026,Salix gooddingii,1611333,102.105594042
16027,16027,Salix gooddingii,1611334,82.5809441274
16028,16028,Salix gooddingii,1611335,67.9282247769
16029,16029,Salix gooddingii,1611336,60.677522566
16030,16030,Salix gooddingii,1611337,63.6444146202
16031,16031,Salix gooddingii,1611338,70.1987679096
16032,16032,Salix gooddingii,1611339,85.7584224198
16033,16033,Salix gooddingii,1611340,107.615737785
16034,16034,Salix gooddingii,1611341,130.465106409
16035,16035,Salix gooddingii,1611342,140.391252566
16036,16036,Salix gooddingii,1611343,148.146412828
16037,16037,Salix gooddingii,1611344,160.941193086
16038,16038,Salix gooddingii,1611345,177.923510621
16039,16039,Salix gooddingii,1611445,347.992975012
16040,16040,Salix gooddingii,1611446,319.53109679799996
16041,16041,Salix gooddingii,1611447,291.284685164
16042,16042,Salix gooddingii,1611448,263.426296753
16043,16043,Salix gooddingii,1611449,236.093328625
16044,16044,Salix gooddingii,1611450,209.491541152
16045,16045,Salix gooddingii,1611451,183.93844574
16046,16046,Salix gooddingii,1611452,159.937480977
16047,16047,Salix gooddingii,1611453,138.29910996700002
16048,16048,Salix gooddingii,1611454,120.304986685
16049,16049,Salix gooddingii,1611455,107.79580613899999
16050,16050,Salix gooddingii,1611456,102.79144180600001
16051,16051,Salix gooddingii,1611457,105.30145813899999
16052,16052,Salix gooddingii,1611458,115.76030876899999
16053,16053,Salix gooddingii,1611459,131.50499642100002
16054,16054,Salix gooddingii,1611460,144.50679684600001
16055,16055,Salix gooddingii,1611461,124.403674924
16056,16056,Salix gooddingii,1611462,108.169633998
16057,16057,Salix gooddingii,1611463,96.467412743
16058,16058,Salix gooddingii,1611464,90.5081308209
16059,16059,Salix gooddingii,1611465,92.8403722844
16060,16060,Salix gooddingii,1611466,98.75922749819999
16061,16061,Salix gooddingii,1611467,110.363150625
16062,16062,Salix gooddingii,1611468,128.08850463299999
16063,16063,Salix gooddingii,1611469,149.77751839200002
16064,16064,Salix gooddingii,1611470,169.772802267
16065,16065,Salix gooddingii,1611471,176.620411147
16066,16066,Salix gooddingii,1611472,187.481939482
16067,16067,Salix gooddingii,1611574,330.402554198
16068,16068,Salix gooddingii,1611575,303.170733763
16069,16069,Salix gooddingii,1611576,276.512458708
16070,16070,Salix gooddingii,1611577,250.610825426
16071,16071,Salix gooddingii,1611578,225.726453509
16072,16072,Salix gooddingii,1611579,202.235204207
16073,16073,Salix gooddingii,1611580,180.68127689599999
16074,16074,Salix gooddingii,1611581,161.840569133
16075,16075,Salix gooddingii,1611582,146.761765527
16076,16076,Salix gooddingii,1611583,136.695507683
16077,16077,Salix gooddingii,1611584,132.776317527
16078,16078,Salix gooddingii,1611585,134.709580527
16079,16079,Salix gooddingii,1611586,143.033992763
16080,16080,Salix gooddingii,1611587,156.716194934
16081,16081,Salix gooddingii,1611588,166.532088001
16082,16082,Salix gooddingii,1611589,149.389380412
16083,16083,Salix gooddingii,1611590,134.879159691
16084,16084,Salix gooddingii,1611591,125.631278364
16085,16085,Salix gooddingii,1611592,120.422928648
16086,16086,Salix gooddingii,1611593,122.188173507
16087,16087,Salix gooddingii,1611594,127.98008835600001
16088,16088,Salix gooddingii,1611595,137.133303816
16089,16089,Salix gooddingii,1611596,151.76357606
16090,16090,Salix gooddingii,1611597,170.466486487
16091,16091,Salix gooddingii,1611598,192.055885135
16092,16092,Salix gooddingii,1611599,205.52902382099998
16093,16093,Salix gooddingii,1611600,214.934612455
16094,16094,Salix gooddingii,1611703,317.455854901
16095,16095,Salix gooddingii,1611704,292.104203703
16096,16096,Salix gooddingii,1611705,267.715355968
16097,16097,Salix gooddingii,1611706,244.57750880700002
16098,16098,Salix gooddingii,1611707,223.080263182
16099,16099,Salix gooddingii,1611708,203.743588417
16100,16100,Salix gooddingii,1611709,187.238072565
16101,16101,Salix gooddingii,1611710,174.36955531599997
16102,16102,Salix gooddingii,1611711,165.986107314
16103,16103,Salix gooddingii,1611712,162.761193252
16104,16104,Salix gooddingii,1611713,164.331813981
16105,16105,Salix gooddingii,1611714,171.22206950700001
16106,16106,Salix gooddingii,1611715,182.836126325
16107,16107,Salix gooddingii,1611716,190.745008675
16108,16108,Salix gooddingii,1611717,175.153686006
16109,16109,Salix gooddingii,1611718,162.739379744
16110,16110,Salix gooddingii,1611719,154.842746682
16111,16111,Salix gooddingii,1611720,150.371678665
16112,16112,Salix gooddingii,1611721,151.789030386
16113,16113,Salix gooddingii,1611722,157.492947912
16114,16114,Salix gooddingii,1611723,165.018365693
16115,16115,Salix gooddingii,1611724,177.36318958299998
16116,16116,Salix gooddingii,1611725,193.608731765
16117,16117,Salix gooddingii,1611726,212.863761631
16118,16118,Salix gooddingii,1611727,234.387757833
16119,16119,Salix gooddingii,1611832,309.823484941
16120,16120,Salix gooddingii,1611833,286.94465985799997
16121,16121,Salix gooddingii,1611834,265.488010679
16122,16122,Salix gooddingii,1611835,245.826218742
16123,16123,Salix gooddingii,1611836,228.42323835599998
16124,16124,Salix gooddingii,1611837,213.83129288700002
16125,16125,Salix gooddingii,1611838,202.65850049099998
16126,16126,Salix gooddingii,1611839,195.491978918
16127,16127,Salix gooddingii,1611840,192.74606897400002
16128,16128,Salix gooddingii,1611841,194.070139605
16129,16129,Salix gooddingii,1611842,199.938168158
16130,16130,Salix gooddingii,1611843,209.969814711
16131,16131,Salix gooddingii,1611844,216.235379802
16132,16132,Salix gooddingii,1611845,201.917140732
16133,16133,Salix gooddingii,1611846,191.248068537
16134,16134,Salix gooddingii,1611847,184.10142244
16135,16135,Salix gooddingii,1611848,180.337466281
16136,16136,Salix gooddingii,1611849,181.52098982099997
16137,16137,Salix gooddingii,1611850,187.079347774
16138,16138,Salix gooddingii,1611851,193.537022339
16139,16139,Salix gooddingii,1611852,204.164686023
16140,16140,Salix gooddingii,1611853,218.42586617799998
16141,16141,Salix gooddingii,1611854,235.66183190299998
16142,16142,Salix gooddingii,1611855,255.270717126
16143,16143,Salix gooddingii,1611961,307.90089935
16144,16144,Salix gooddingii,1611962,288.009739095
16145,16145,Salix gooddingii,1611963,269.993066245
16146,16146,Salix gooddingii,1611964,254.24968401200002
16147,16147,Salix gooddingii,1611965,241.225097817
16148,16148,Salix gooddingii,1611966,231.37889666200002
16149,16149,Salix gooddingii,1611967,225.128496242
16150,16150,Salix gooddingii,1611968,222.731769367
16151,16151,Salix gooddingii,1611969,223.87829972
16152,16152,Salix gooddingii,1611970,228.98372231599998
16153,16153,Salix gooddingii,1611971,237.79318133400002
16154,16154,Salix gooddingii,1611972,242.19198525299998
16155,16155,Salix gooddingii,1611973,229.482569535
16156,16156,Salix gooddingii,1611974,220.15345039
16157,16157,Salix gooddingii,1611975,213.549277085
16158,16158,Salix gooddingii,1611976,210.313008974
16159,16159,Salix gooddingii,1611977,211.328724372
16160,16160,Salix gooddingii,1611978,216.52319243099998
16161,16161,Salix gooddingii,1611979,222.445717008
16162,16162,Salix gooddingii,1611980,231.751455267
16163,16163,Salix gooddingii,1611981,244.40821797799998
16164,16164,Salix gooddingii,1611982,259.926945534
16165,16165,Salix gooddingii,1611983,277.828466902
16166,16166,Salix gooddingii,1612091,295.232081287
16167,16167,Salix gooddingii,1612092,280.906795612
16168,16168,Salix gooddingii,1612093,269.17517310799997
16169,16169,Salix gooddingii,1612094,260.388017814
16170,16170,Salix gooddingii,1612095,254.850084993
16171,16171,Salix gooddingii,1612096,252.720626554
16172,16172,Salix gooddingii,1612097,253.731683253
16173,16173,Salix gooddingii,1612098,258.247592605
16174,16174,Salix gooddingii,1612099,266.08996803599996
16175,16175,Salix gooddingii,1612100,268.977091444
16176,16176,Salix gooddingii,1612101,257.592639106
16177,16177,Salix gooddingii,1612102,249.31016844299998
16178,16178,Salix gooddingii,1612103,243.132173405
16179,16179,Salix gooddingii,1612104,240.29465608799998
16180,16180,Salix gooddingii,1612105,241.184140742
16181,16181,Salix gooddingii,1612106,245.760163054
16182,16182,Salix gooddingii,1612107,251.61004553900003
16183,16183,Salix gooddingii,1612108,259.873536589
16184,16184,Salix gooddingii,1612109,271.221118307
16185,16185,Salix gooddingii,1612110,285.285006644
16186,16186,Salix gooddingii,1612220,308.179093745
16187,16187,Salix gooddingii,1612221,297.524788577
16188,16188,Salix gooddingii,1612222,289.59911225900004
16189,16189,Salix gooddingii,1612223,284.630096478
16190,16190,Salix gooddingii,1612224,282.711848153
16191,16191,Salix gooddingii,1612225,283.616009926
16192,16192,Salix gooddingii,1612226,287.663159071
16193,16193,Salix gooddingii,1612227,294.723845472
16194,16194,Salix gooddingii,1612228,296.378801066
16195,16195,Salix gooddingii,1612229,286.08684996200003
16196,16196,Salix gooddingii,1612230,278.521636759
16197,16197,Salix gooddingii,1612231,272.806183479
16198,16198,Salix gooddingii,1612232,270.280376173
16199,16199,Salix gooddingii,1612233,271.071484567
16200,16200,Salix gooddingii,1612234,275.15089995200003
16201,16201,Salix gooddingii,1612235,280.950410244
16202,16202,Salix gooddingii,1612236,288.374362625
16203,16203,Salix gooddingii,1612237,298.640943301
16204,16204,Salix gooddingii,1612238,311.469184697
16205,16205,Salix gooddingii,1612349,326.169780661
16206,16206,Salix gooddingii,1612350,318.956692703
16207,16207,Salix gooddingii,1612351,314.451932448
16208,16208,Salix gooddingii,1612352,312.704753857
16209,16209,Salix gooddingii,1612353,313.52243155
16210,16210,Salix gooddingii,1612354,317.188220281
16211,16211,Salix gooddingii,1612355,323.605344654
16212,16212,Salix gooddingii,1612356,324.240823649
16213,16213,Salix gooddingii,1612357,314.860927586
16214,16214,Salix gooddingii,1612358,307.741621723
