Landcover_Class,EVT_Nick,EVT_Name,SOC,total_mass,tot_Mass,N2O_emissions,CH4_emissions,gridcode01
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,3337
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,2734
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,14.82,3,0,-3.7,2748
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,2555
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,3,0,-3.7,2466
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,3,0,-3.7,2549
Wetland,Wetland,Agriculture-Pasture and Hay,15.07,0,3,0,-3.7,1211
Wetland,Wetland,Agriculture-Pasture and Hay,27.47,0,3,0,-3.7,1518
Wetland,Wetland,Agriculture-Pasture and Hay,15.07,0,3,0,-3.7,1520
Wetland,Wetland,Agriculture-Pasture and Hay,21.12,0,3,0,-3.7,795
Wetland,Wetland,Agriculture-Pasture and Hay,20.1,0,3,0,-3.7,1048
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,2300
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,3,0,-3.7,2292
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,3,0,-3.7,298
Wetland,Wetland,California Annual Grassland,27.47,14.82,3,0,-3.7,2779
Wetland,Wetland,California Annual Grassland,15.07,14.82,3,0,-3.7,2580
Wetland,Wetland,California Annual Grassland,21.12,14.82,3,0,-3.7,2974
Wetland,Wetland,California Annual Grassland,15.07,14.82,3,0,-3.7,2937
Wetland,Wetland,California Annual Grassland,20.1,14.82,3,0,-3.7,3148
Wetland,Wetland,California Annual Grassland,15.07,11.34,3,0,-3.7,2588
Wetland,Wetland,California Annual Grassland,27.47,11.34,3,0,-3.7,2771
Wetland,Wetland,California Annual Grassland,21.12,11.34,3,0,-3.7,2430
Wetland,Wetland,California Annual Grassland,15.07,11.34,3,0,-3.7,2393
Wetland,Wetland,California Annual Grassland,20.1,11.34,3,0,-3.7,3097
Wetland,Wetland,California Annual Grassland,21.12,14.82,3,0,-3.7,3157
Wetland,Wetland,California Annual Grassland,27.47,14.82,3,0,-3.7,2955
Wetland,Wetland,California Annual Grassland,15.07,14.82,3,0,-3.7,3131
Wetland,Wetland,California Annual Grassland,27.47,11.34,3,0,-3.7,2407
Wetland,Wetland,California Annual Grassland,15.07,11.34,3,0,-3.7,2529
Wetland,Wetland,California Annual Grassland,21.12,11.34,3,0,-3.7,3161
Wetland,Wetland,California Annual Grassland,15.07,11.34,3,0,-3.7,3140
Wetland,Wetland,California Annual Grassland,20.1,11.34,3,0,-3.7,3223
Wetland,Wetland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,27.47,460.89,3,0,-3.7,2120
Wetland,Wetland,California Annual Grassland,15.07,19.66,3,0,-3.7,2490
Wetland,Wetland,California Annual Grassland,21.12,19.66,3,0,-3.7,2991
Wetland,Wetland,California Annual Grassland,27.47,19.66,3,0,-3.7,3043
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,14.82,3,0,-3.7,2556
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,3,0,-3.7,2381
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,3,0,-3.7,501
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,2450
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,2392
Wetland,Wetland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,27.47,513.01,3,0,-3.7,2119
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,3,0,-3.7,1968
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,3,0,-3.7,2054
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,11.34,3,0,-3.7,1958
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,11.34,3,0,-3.7,2179
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,11.34,3,0,-3.7,2104
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,19.66,3,0,-3.7,2483
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,19.66,3,0,-3.7,2008
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,19.66,3,0,-3.7,1951
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,19.66,3,0,-3.7,1936
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,19.66,3,0,-3.7,2331
Wetland,Wetland,California Montane Riparian Systems,21.12,281.6,3,0,-3.7,328
Wetland,Wetland,California Montane Riparian Systems,15.07,281.6,3,0,-3.7,1281
Wetland,Wetland,California Montane Riparian Systems,15.07,281.6,3,0,-3.7,808
Wetland,Wetland,California Montane Riparian Systems,27.47,281.6,3,0,-3.7,1566
Wetland,Wetland,California Montane Riparian Systems,20.1,281.6,3,0,-3.7,1288
Wetland,Wetland,California Annual Grassland,27.47,14.82,3,0,-3.7,2957
Wetland,Wetland,Pacific Coastal Marsh Systems,27.47,14.82,3,0,-3.7,3325
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,11.34,3,0,-3.7,2171
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,3,0,-3.7,1999
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,3,0,-3.7,2158
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,11.34,3,0,-3.7,1301
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,11.34,3,0,-3.7,1593
Wetland,Wetland,Pacific Coastal Marsh Systems,27.47,14.82,3,0,-3.7,2875
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,3,0,-3.7,3352
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,3128
Wetland,Wetland,Pacific Coastal Marsh Systems,21.12,11.34,3,0,-3.7,2827
Wetland,Wetland,Pacific Coastal Marsh Systems,27.47,11.34,3,0,-3.7,3033
Wetland,Wetland,Pacific Coastal Marsh Systems,21.12,11.34,3,0,-3.7,3239
Wetland,Wetland,Pacific Coastal Marsh Systems,20.1,14.82,3,0,-3.7,2851
Wetland,Wetland,Pacific Coastal Marsh Systems,27.47,14.82,3,0,-3.7,2566
Wetland,Wetland,Pacific Coastal Marsh Systems,27.47,14.82,3,0,-3.7,3225
Wetland,Wetland,Pacific Coastal Marsh Systems,15.07,14.82,3,0,-3.7,3133
Wetland,Wetland,Pacific Coastal Marsh Systems,21.12,14.82,3,0,-3.7,3153
Wetland,Wetland,Pacific Coastal Marsh Systems,20.1,11.34,3,0,-3.7,2592
Wetland,Wetland,Pacific Coastal Marsh Systems,15.07,11.34,3,0,-3.7,2195
Wetland,Wetland,Pacific Coastal Marsh Systems,27.47,11.34,3,0,-3.7,3270
Wetland,Wetland,NASS-Row Crop,15.07,0,3,0,-3.7,1587
Wetland,Wetland,NASS-Row Crop,21.12,0,3,0,-3.7,1264
Wetland,Wetland,NASS-Row Crop,20.1,0,3,0,-3.7,1245
Wetland,Wetland,NASS-Row Crop,15.07,0,3,0,-3.7,1382
Wetland,Wetland,NASS-Row Crop,27.47,0,3,0,-3.7,1502
Wetland,Wetland,Pacific Coastal Marsh Systems,21.12,19.66,3,0,-3.7,3290
Wetland,Wetland,Pacific Coastal Marsh Systems,27.47,19.66,3,0,-3.7,3071
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,19.66,3,0,-3.7,2711
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,19.66,3,0,-3.7,3289
Wetland,Wetland,California Montane Riparian Systems,27.47,258.47,3,0,-3.7,1119
Wetland,Wetland,California Montane Riparian Systems,21.12,258.47,3,0,-3.7,822
Wetland,Wetland,California Montane Riparian Systems,15.07,184.49,3,0,-3.7,1371
Wetland,Wetland,Mediterranean California Mixed Oak Woodland,15.07,286.66,3,0,-3.7,2232
Wetland,Wetland,California Montane Riparian Systems,15.07,198.33,3,0,-3.7,1290
Wetland,Wetland,California Montane Riparian Systems,15.07,198.33,3,0,-3.7,1294
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,3,0,-3.7,1442
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,3,0,-3.7,1435
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,1432
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,744
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,3,0,-3.7,312
Wetland,Wetland,California Montane Riparian Systems,15.07,234.44,3,0,-3.7,1310
Wetland,Wetland,California Montane Riparian Systems,15.07,234.44,3,0,-3.7,885
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,251.02,3,0,-3.7,2124
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,251.02,3,0,-3.7,2401
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,27.47,251.02,3,0,-3.7,2113
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,251.02,3,0,-3.7,1616
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,222.22,3,0,-3.7,1694
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,222.22,3,0,-3.7,1498
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,27.47,222.22,3,0,-3.7,1505
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,222.22,3,0,-3.7,1565
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,222.22,3,0,-3.7,304
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,284.24,3,0,-3.7,1637
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,27.47,284.24,3,0,-3.7,1638
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,27.47,266.22,3,0,-3.7,1114
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,266.22,3,0,-3.7,783
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,20.1,266.22,3,0,-3.7,495
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,21.12,266.22,3,0,-3.7,499
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,266.22,3,0,-3.7,1219
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,21.12,231.39,3,0,-3.7,1548
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,231.39,3,0,-3.7,812
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,20.1,231.39,3,0,-3.7,1444
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,231.39,3,0,-3.7,1202
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,20.1,307.1,3,0,-3.7,1123
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,307.1,3,0,-3.7,1228
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,307.1,3,0,-3.7,715
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,21.12,307.1,3,0,-3.7,712
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,21.12,194.57,3,0,-3.7,714
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,194.57,3,0,-3.7,708
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,194.57,3,0,-3.7,1516
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,21.12,170.88,3,0,-3.7,1549
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,170.88,3,0,-3.7,1326
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,354.03,3,0,-3.7,1131
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,354.03,3,0,-3.7,1327
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,21.12,354.03,3,0,-3.7,1550
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,197.84,3,0,-3.7,1484
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,27.47,197.84,3,0,-3.7,1478
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,197.84,3,0,-3.7,319
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,197.84,3,0,-3.7,1695
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,197.84,3,0,-3.7,1322
Wetland,Wetland,NASS-Close Grown Crop,15.07,0,3,0,-3.7,1367
Wetland,Wetland,NASS-Close Grown Crop,21.12,0,3,0,-3.7,1002
Wetland,Wetland,NASS-Close Grown Crop,20.1,0,3,0,-3.7,1174
Wetland,Wetland,NASS-Close Grown Crop,15.07,0,3,0,-3.7,1479
Wetland,Wetland,NASS-Close Grown Crop,27.47,0,3,0,-3.7,1497
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,21.12,202.59,3,0,-3.7,754
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,202.59,3,0,-3.7,745
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,20.1,202.59,3,0,-3.7,1443
Wetland,Wetland,Inter-Mountain Basins Montane Riparian Systems,15.07,202.59,3,0,-3.7,1208
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,2258
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,3,0,-3.7,2173
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,3,0,-3.7,2454
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,3,0,-3.7,3404
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,177.9,3,0,-3.7,695
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,177.9,3,0,-3.7,2617
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,177.9,3,0,-3.7,1475
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,177.9,3,0,-3.7,1284
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,162.36,3,0,-3.7,707
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,162.36,3,0,-3.7,710
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,3,0,-3.7,3193
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,3,0,-3.7,3594
Wetland,Wetland,Inter-Mountain Basins Big Sagebrush Shrubland,15.07,3.79,3,0,-3.7,1220
Wetland,Wetland,California Annual Grassland,15.07,11.34,3,0,-3.7,2359
Wetland,Wetland,California Annual Grassland,27.47,11.34,3,0,-3.7,3283
Wetland,Wetland,California Annual Grassland,21.12,11.34,3,0,-3.7,3272
Wetland,Wetland,California Annual Grassland,15.07,11.34,3,0,-3.7,3547
Wetland,Wetland,California Annual Grassland,27.47,14.82,3,0,-3.7,3142
Wetland,Wetland,California Annual Grassland,20.1,14.82,3,0,-3.7,3442
Wetland,Wetland,California Annual Grassland,21.12,14.82,3,0,-3.7,3293
Wetland,Wetland,California Annual Grassland,15.07,14.82,3,0,-3.7,2485
Wetland,Wetland,California Annual Grassland,27.47,14.82,3,0,-3.7,2881
Wetland,Wetland,California Annual Grassland,21.12,14.82,3,0,-3.7,3174
Wetland,Wetland,California Annual Grassland,20.1,14.82,3,0,-3.7,3268
Wetland,Wetland,California Mesic Chaparral,21.12,152.51,3,0,-3.7,307
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,252.48,3,0,-3.7,1675
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,252.48,3,0,-3.7,1682
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,2005
Wetland,Wetland,NASS-Row Crop-Close Grown Crop,27.47,0,3,0,-3.7,1708
Wetland,Wetland,NASS-Row Crop-Close Grown Crop,20.1,0,3,0,-3.7,2023
Wetland,Wetland,NASS-Row Crop-Close Grown Crop,15.07,0,3,0,-3.7,2226
Wetland,Wetland,NASS-Row Crop-Close Grown Crop,21.12,0,3,0,-3.7,1482
Wetland,Wetland,NASS-Row Crop-Close Grown Crop,15.07,0,3,0,-3.7,1812
Wetland,Wetland,California Mesic Chaparral,21.12,152.51,3,0,-3.7,3388
Wetland,Wetland,California Mesic Chaparral,20.1,152.51,3,0,-3.7,3471
Wetland,Wetland,California Mesic Chaparral,21.12,152.51,3,0,-3.7,3399
Wetland,Wetland,California Mesic Chaparral,20.1,152.51,3,0,-3.7,3644
Wetland,Wetland,California Mesic Chaparral,15.07,152.51,3,0,-3.7,3614
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,186.51,3,0,-3.7,2800
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,186.51,3,0,-3.7,1485
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,186.51,3,0,-3.7,1571
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,186.51,3,0,-3.7,3649
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,208.2,3,0,-3.7,2900
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,208.2,3,0,-3.7,2609
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,27.47,208.2,3,0,-3.7,1891
Wetland,Wetland,Pacific Coastal Marsh Systems,27.47,11.34,3,0,-3.7,2766
Wetland,Wetland,Pacific Coastal Marsh Systems,20.1,11.34,3,0,-3.7,3611
Wetland,Wetland,Pacific Coastal Marsh Systems,21.12,11.34,3,0,-3.7,3403
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,3,0,-3.7,320
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,3,0,-3.7,3162
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,3,0,-3.7,2949
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,3137
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,14.82,3,0,-3.7,3152
Wetland,Wetland,California Annual Grassland,15.07,14.82,3,0,-3.7,2883
Wetland,Wetland,California Annual Grassland,20.1,14.82,3,0,-3.7,2754
Wetland,Wetland,California Annual Grassland,21.12,14.82,3,0,-3.7,3144
Wetland,Wetland,California Annual Grassland,27.47,14.82,3,0,-3.7,2987
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,3,0,-3.7,2379
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,2073
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,2017
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,11.34,3,0,-3.7,2427
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,11.34,3,0,-3.7,2749
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,3,0,-3.7,1910
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,11.34,3,0,-3.7,2296
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,3,0,-3.7,2033
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,3,0,-3.7,2428
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,14.82,3,0,-3.7,2732
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,2369
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,3,0,-3.7,2446
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,2308
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,11.34,3,0,-3.7,2877
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,11.34,3,0,-3.7,1604
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,3,0,-3.7,3150
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,3,0,-3.7,3626
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,11.34,3,0,-3.7,3378
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,2480
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,2730
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,14.82,3,0,-3.7,2751
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,3,0,-3.7,2815
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,3,0,-3.7,2439
Wetland,Wetland,Pacific Coastal Marsh Systems,21.12,11.34,3,0,-3.7,3436
Wetland,Wetland,Pacific Coastal Marsh Systems,27.47,11.34,3,0,-3.7,3619
Wetland,Wetland,Pacific Coastal Marsh Systems,21.12,11.34,3,0,-3.7,3438
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,169.25,3,0,-3.7,1696
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,169.25,3,0,-3.7,779
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,169.25,3,0,-3.7,1687
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,27.47,169.25,3,0,-3.7,3224
Wetland,Wetland,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,156.42,3,0,-3.7,1858
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,3,0,-3.7,2283
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,3,0,-3.7,325
Wetland,Wetland,NASS-Pasture and Hayland,15.07,0,3,0,-3.7,1528
Wetland,Wetland,NASS-Pasture and Hayland,27.47,0,3,0,-3.7,1509
Wetland,Wetland,NASS-Pasture and Hayland,20.1,0,3,0,-3.7,2081
Wetland,Wetland,NASS-Pasture and Hayland,21.12,0,3,0,-3.7,798
Wetland,Wetland,NASS-Pasture and Hayland,15.07,0,3,0,-3.7,2014
Wetland,Wetland,NASS-Orchard,21.12,0,3,0,-3.7,896
Wetland,Wetland,NASS-Orchard,20.1,0,3,0,-3.7,1144
Wetland,Wetland,NASS-Orchard,15.07,0,3,0,-3.7,1452
Wetland,Wetland,NASS-Orchard,27.47,0,3,0,-3.7,1457
Wetland,Wetland,NASS-Orchard,15.07,0,3,0,-3.7,1870
