,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,accesstype,unitname,AGNCY_NAME,pointid,near_cpad
9300,9300,9300,9300,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011348,1775.48741052
9301,9301,9301,9301,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011349,1760.80766209
9302,9302,9302,9302,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011350,1746.51988277
9303,9303,9303,9303,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011351,1732.63376942
9304,9304,9304,9304,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011352,1719.15905514
9305,9305,9305,9305,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011353,1706.10548763
9306,9306,9306,9306,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011354,1693.48280562
9307,9307,9307,9307,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011355,1681.300714
9308,9308,9308,9308,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011356,1669.5688572000001
9309,9309,9309,9309,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011357,1658.29679096
9310,9310,9310,9310,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011358,1647.49395291
9311,9311,9311,9311,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011359,1637.16963169
9312,9312,9312,9312,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011360,1627.33293487
9313,9313,9313,9313,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011361,1617.99275613
9314,9314,9314,9314,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011362,1609.15774147
9315,9315,9315,9315,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011363,1600.83625487
9316,9316,9316,9316,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011364,1593.03634387
9317,9317,9317,9317,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011365,1585.76570493
9318,9318,9318,9318,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011366,1579.03164912
9319,9319,9319,9319,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011367,1572.84106855
9320,9320,9320,9320,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011368,1567.20040356
9321,9321,9321,9321,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011369,1562.11561125
9322,9322,9322,9322,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011370,1557.59213561
9323,9323,9323,9323,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011371,1553.63487954
9324,9324,9324,9324,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011372,1550.24817914
9325,9325,9325,9325,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011373,1547.43578055
9326,9326,9326,9326,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011374,1545.20081961
9327,9327,9327,9327,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011375,1543.54580461
9328,9328,9328,9328,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011376,1542.47260232
9329,9329,9329,9329,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011377,1541.98242756
9330,9330,9330,9330,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011378,1542.07583631
9331,9331,9331,9331,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011379,1542.75272255
9332,9332,9332,9332,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011380,1544.0123189
9333,9333,9333,9333,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011381,1545.85320096
9334,9334,9334,9334,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011382,1548.2732953
9335,9335,9335,9335,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011383,1551.26989106
9336,9336,9336,9336,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011384,1554.83965505
9337,9337,9337,9337,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011385,1558.97864993
9338,9338,9338,9338,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011386,1563.68235551
9339,9339,9339,9339,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011387,1568.94569279
9340,9340,9340,9340,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011388,1574.76305041
9341,9341,9341,9341,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011389,1581.12831324
9342,9342,9342,9342,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011390,1588.03489285
9343,9343,9343,9343,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011391,1595.47575943
9344,9344,9344,9344,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011392,1603.44347481
9345,9345,9345,9345,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011393,1611.93022644
9346,9346,9346,9346,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011394,1620.92786173
9347,9347,9347,9347,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011395,1630.42792264
9348,9348,9348,9348,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011396,1640.42168021
9349,9349,9349,9349,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011397,1650.90016868
9350,9350,9350,9350,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011398,1661.85421891
9351,9351,9351,9351,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011399,1671.19655752
9352,9352,9352,9352,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011400,1677.63794839
9353,9353,9353,9353,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011401,1684.58904124
9354,9354,9354,9354,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011402,1692.04355437
9355,9355,9355,9355,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011403,1699.99486526
9356,9356,9356,9356,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011404,1708.4360374000007
9357,9357,9357,9357,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011405,1717.35984752
9358,9358,9358,9358,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011429,1780.43884109
9359,9359,9359,9359,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011430,1764.78059399
9360,9360,9360,9360,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011431,1749.49667702
9361,9361,9361,9361,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011432,1734.59698514
9362,9362,9362,9362,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011433,1720.09150306
9363,9363,9363,9363,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011434,1705.99028629
9364,9364,9364,9364,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011435,1692.30344054
9365,9365,9365,9365,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011436,1679.04109923
9366,9366,9366,9366,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011437,1666.21339897
9367,9367,9367,9367,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011438,1653.83045349
9368,9368,9368,9368,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011439,1641.90232563
9369,9369,9369,9369,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011440,1630.43899761
9370,9370,9370,9370,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011441,1619.45033974
9371,9371,9371,9371,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011442,1608.94607769
9372,9372,9372,9372,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011443,1598.93575822
9373,9373,9373,9373,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011444,1589.4287140000001
9374,9374,9374,9374,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,1011445,1580.43402738
