pointid,gridcode01,gridcode14
29517,89,149
29518,89,149
29519,89,149
29520,89,149
29521,66,74
29522,66,74
29523,66,74
29524,66,74
29525,64,72
29526,128,72
29527,128,72
29528,128,72
29529,24,183
29530,89,149
29531,89,149
29532,89,149
29533,89,149
29534,64,72
29535,64,72
29536,64,72
29537,89,149
29538,89,149
29539,125,171
29540,89,149
29541,92,173
29542,92,173
29543,24,183
29544,24,183
29545,89,149
29546,89,149
29547,89,149
29548,89,149
29549,89,149
29550,89,149
29551,89,149
29552,87,162
29553,87,162
29554,89,149
29555,89,149
29556,89,149
29557,89,191
29558,2,155
29559,89,149
29560,89,149
29561,15,182
29562,2,155
29563,89,149
29564,89,149
29565,89,149
29566,101,172
29567,92,173
29568,89,149
29569,89,149
29570,89,149
29571,89,149
29572,89,149
29573,101,226
29574,92,105
29575,24,22
29576,2,2
29577,2,2
29578,89,100
29579,89,100
29580,2,2
29581,89,100
29582,2,2
29583,2,2
29584,2,2
29585,89,100
29586,89,100
29587,89,100
29588,89,100
29589,89,100
29590,89,100
29591,92,105
29592,87,98
29593,64,72
29594,64,72
29595,64,72
29596,89,100
29597,2,2
29598,2,2
29599,2,2
29600,2,2
29601,89,100
29602,15,7
29603,89,100
29604,89,100
29605,89,100
29606,89,100
29607,114,144
29608,15,7
29609,89,100
29610,89,100
29611,89,100
29612,89,100
29613,89,26
29614,2,26
29615,128,72
29616,89,100
29617,89,100
29618,89,100
29619,89,100
29620,89,100
29621,89,100
29622,2,2
29623,89,100
29624,89,149
29625,89,149
29626,2,155
29627,89,149
29628,89,149
29629,89,149
29630,89,149
29631,89,149
29632,89,149
29633,87,162
29634,87,162
29635,89,149
29636,89,149
29637,89,149
29638,64,72
29639,89,149
29640,89,149
29641,101,172
29642,24,183
29643,64,72
29644,66,74
29645,66,74
29646,66,74
29647,92,173
29648,92,173
29649,92,173
29650,92,173
29651,24,183
29652,100,180
29653,100,180
29654,24,183
29655,24,183
29656,24,183
29657,2,155
29658,2,154
29659,2,155
29660,2,154
29661,89,154
29662,89,149
29663,2,155
29664,2,155
29665,89,149
29666,88,230
29667,125,171
29668,125,171
29669,92,173
29670,89,149
29671,89,149
29672,89,149
29673,89,149
29674,89,149
29675,89,149
29676,89,149
29677,87,162
29678,89,149
29679,89,149
29680,89,149
29681,89,149
29682,89,149
29683,89,149
29684,89,149
29685,89,149
29686,89,149
29687,89,149
29688,2,155
29689,2,155
29690,89,149
29691,2,155
29692,100,180
29693,101,172
29694,87,162
29695,89,149
29696,89,149
29697,89,149
29698,89,149
29699,92,163
29700,101,120
29701,89,100
29702,2,2
29703,89,100
29704,89,100
29705,89,100
29706,89,100
29707,89,100
29708,2,2
29709,2,2
29710,2,2
29711,89,100
29712,89,100
29713,89,100
29714,89,100
29715,89,100
29716,89,100
29717,89,100
29718,87,98
29719,64,72
29720,64,72
29721,89,100
29722,89,100
29723,89,100
29724,89,100
29725,89,100
29726,89,100
29727,89,100
29728,15,7
29729,89,100
29730,89,100
29731,89,100
29732,15,7
29733,15,7
29734,89,100
29735,89,100
29736,89,100
29737,77,231
29738,154,231
29739,89,31
29740,124,232
29741,124,26
29742,64,72
29743,92,105
29744,2,2
29745,2,2
29746,2,2
29747,2,2
29748,2,2
29749,2,2
29750,64,72
29751,89,149
29752,89,149
29753,89,149
29754,89,149
29755,89,149
29756,89,149
29757,89,149
29758,89,149
29759,87,162
29760,87,162
29761,87,162
29762,89,149
29763,89,149
29764,89,149
29765,89,154
29766,64,72
29767,89,149
29768,101,172
29769,92,173
29770,128,74
29771,64,72
29772,92,173
29773,92,173
29774,92,173
29775,92,173
29776,100,180
29777,100,180
29778,24,183
29779,92,173
29780,24,154
29781,24,183
29782,24,184
29783,87,162
29784,87,162
29785,89,149
29786,89,149
29787,89,149
29788,89,149
29789,92,173
29790,92,154
29791,125,171
29792,125,171
29793,125,171
29794,125,171
29795,125,171
29796,125,171
29797,89,184
29798,89,149
29799,89,149
29800,89,149
29801,89,149
29802,89,149
29803,89,149
29804,89,149
29805,89,149
29806,89,149
29807,2,155
29808,89,149
29809,89,149
29810,15,182
29811,89,149
29812,89,149
29813,89,149
29814,89,149
29815,89,149
29816,89,149
29817,2,155
29818,89,149
29819,100,180
29820,92,173
29821,101,172
29822,92,173
29823,101,172
29824,87,162
29825,89,149
29826,2,155
29827,92,163
29828,92,105
29829,92,105
29830,89,100
29831,89,100
29832,89,100
29833,89,100
29834,89,100
29835,89,100
29836,89,100
29837,89,100
29838,89,100
29839,89,100
29840,89,100
29841,89,100
29842,89,100
29843,89,100
29844,128,74
29845,89,100
29846,89,100
29847,89,100
29848,2,2
29849,87,98
29850,89,100
29851,89,100
29852,89,100
29853,89,100
29854,89,100
29855,89,100
29856,89,100
29857,89,100
29858,89,100
29859,89,100
29860,15,7
29861,89,100
29862,89,100
29863,89,100
29864,101,120
29865,92,105
29866,77,231
29867,77,231
29868,125,26
29869,64,72
29870,155,152
29871,24,22
29872,2,2
29873,2,2
29874,2,2
29875,2,2
29876,2,2
29877,89,100
29878,89,149
29879,89,149
29880,89,149
29881,89,149
29882,89,149
29883,89,149
29884,89,149
29885,89,149
29886,89,149
29887,89,149
29888,89,149
29889,2,155
29890,89,149
29891,89,149
29892,89,149
29893,89,149
29894,64,72
29895,89,149
29896,101,172
29897,128,74
29898,66,74
29899,100,180
29900,92,173
29901,92,173
29902,100,180
29903,89,149
29904,88,230
29905,92,173
29906,92,154
29907,87,162
29908,87,162
29909,101,172
29910,92,173
29911,87,162
29912,89,149
29913,89,214
29914,89,149
29915,89,214
29916,2,154
29917,89,149
29918,125,171
29919,92,173
29920,125,171
29921,125,171
29922,125,171
29923,125,171
29924,144,233
29925,89,149
29926,89,149
29927,89,149
29928,89,149
29929,89,149
29930,89,149
29931,89,149
29932,92,173
29933,92,173
29934,89,149
29935,89,149
29936,89,149
29937,89,149
29938,89,149
29939,89,149
29940,89,149
29941,87,162
29942,89,149
29943,89,149
29944,89,149
29945,100,180
29946,101,172
29947,101,172
29948,101,172
29949,101,172
29950,101,172
29951,92,173
29952,24,183
29953,92,173
29954,124,170
29955,89,150
29956,2,2
29957,89,100
29958,89,100
29959,89,100
29960,89,100
29961,89,100
29962,2,2
29963,89,100
29964,89,100
29965,89,100
29966,89,100
29967,89,100
29968,89,100
29969,89,100
29970,89,100
29971,89,100
29972,128,74
29973,64,72
29974,64,72
29975,89,100
29976,89,100
29977,89,100
29978,89,100
29979,89,100
29980,89,100
29981,89,100
29982,89,100
29983,89,100
29984,89,100
29985,89,100
29986,89,100
29987,89,100
29988,13,10
29989,89,100
29990,89,100
29991,89,100
29992,87,98
29993,35,51
29994,125,179
29995,77,231
29996,125,179
29997,64,72
29998,15,7
29999,15,7
30000,89,100
30001,89,100
30002,2,2
30003,2,2
30004,89,100
30005,15,7
30006,89,149
30007,89,149
30008,89,149
30009,89,149
30010,87,162
30011,89,149
30012,89,149
30013,89,149
30014,89,149
30015,89,149
30016,89,149
30017,89,149
30018,89,149
30019,87,162
30020,89,149
30021,64,72
30022,64,72
30023,64,72
30024,92,173
30025,64,72
30026,100,180
30027,92,154
30028,92,173
30029,92,173
30030,92,173
30031,89,149
30032,89,214
30033,89,149
30034,89,149
30035,89,149
30036,89,149
30037,89,149
30038,92,173
30039,87,162
30040,89,149
30041,89,149
30042,89,149
30043,89,149
30044,89,154
30045,89,149
30046,125,171
30047,125,171
30048,92,173
30049,125,171
30050,125,171
30051,144,233
30052,92,173
30053,89,149
30054,89,149
30055,89,149
30056,89,149
30057,89,149
30058,89,149
30059,89,149
30060,92,173
30061,89,149
30062,89,149
30063,89,149
30064,89,149
30065,89,149
30066,2,155
30067,89,149
30068,2,155
30069,101,172
30070,92,173
30071,24,183
30072,2,155
30073,100,180
30074,92,173
30075,87,162
30076,92,173
30077,92,173
30078,92,173
30079,2,154
30080,2,154
30081,2,155
30082,89,149
30083,87,234
30084,89,100
30085,2,2
30086,2,2
30087,89,100
30088,89,100
30089,89,100
30090,2,2
30091,89,100
30092,89,100
30093,89,100
30094,89,100
30095,89,100
30096,89,100
30097,89,100
30098,128,74
30099,89,100
30100,89,100
30101,2,2
30102,2,2
30103,2,2
30104,89,100
30105,89,100
30106,89,100
30107,89,100
30108,89,100
30109,87,98
30110,89,100
30111,89,100
30112,92,105
30113,15,7
30114,89,100
30115,15,7
30116,89,100
30117,89,100
30118,89,100
30119,89,100
30120,87,98
30121,89,100
30122,35,51
30123,92,105
30124,125,26
30125,128,72
30126,24,22
30127,2,2
30128,89,100
30129,89,100
30130,89,100
30131,89,100
30132,89,100
30133,2,2
30134,89,149
30135,89,149
30136,89,149
30137,89,149
30138,89,149
30139,89,149
30140,89,149
30141,89,191
30142,89,149
30143,89,149
30144,89,149
30145,89,149
30146,89,149
30147,128,74
30148,66,74
30149,89,149
30150,64,72
30151,101,172
30152,92,173
30153,64,72
30154,123,169
30155,89,149
30156,89,149
30157,101,184
30158,92,173
30159,89,149
30160,89,149
30161,89,149
30162,89,149
30163,89,149
30164,89,149
30165,89,149
30166,92,173
30167,92,173
30168,89,149
30169,89,149
30170,89,154
30171,89,149
30172,89,149
30173,89,149
30174,125,171
30175,92,173
30176,92,173
30177,92,173
30178,92,173
30179,92,173
30180,92,184
30181,92,173
30182,89,149
30183,87,162
30184,89,149
30185,89,149
30186,89,149
30187,89,149
30188,92,173
30189,89,149
30190,89,149
30191,89,149
30192,89,149
30193,89,149
30194,89,149
30195,89,149
30196,124,170
30197,89,149
30198,92,173
30199,101,172
30200,87,162
30201,87,162
30202,92,173
30203,92,173
30204,89,149
30205,89,149
30206,2,155
30207,2,154
30208,2,155
30209,2,155
30210,89,149
30211,89,150
30212,89,100
30213,2,2
30214,2,2
30215,89,100
30216,2,2
30217,2,2
30218,89,100
30219,89,100
30220,89,100
30221,89,100
30222,89,100
30223,89,100
30224,89,100
30225,128,74
30226,128,74
30227,66,74
30228,89,100
30229,89,100
30230,89,100
30231,89,100
30232,89,100
30233,89,100
30234,89,100
30235,87,98
30236,92,105
30237,87,98
30238,92,105
30239,92,105
30240,89,100
30241,89,100
30242,89,100
30243,114,144
30244,89,100
30245,89,100
30246,89,100
30247,89,100
30248,89,100
30249,89,100
30250,35,51
30251,125,26
30252,35,51
30253,35,51
30254,128,72
30255,2,2
30256,2,2
30257,24,22
30258,89,100
30259,89,100
30260,2,2
30261,2,2
30262,89,149
30263,89,149
30264,89,149
30265,89,149
30266,89,149
30267,100,180
30268,92,173
30269,92,173
30270,92,173
30271,87,162
30272,87,162
30273,87,162
30274,87,162
30275,89,149
30276,66,74
30277,89,149
30278,87,162
30279,128,74
30280,128,74
30281,64,72
30282,2,214
30283,89,149
30284,89,149
30285,87,162
30286,92,173
30287,89,149
30288,89,149
30289,89,149
30290,89,149
30291,89,149
30292,89,149
30293,101,172
30294,92,173
30295,89,149
30296,89,149
30297,89,149
30298,89,149
30299,89,149
30300,89,149
30301,89,149
30302,89,149
30303,89,149
30304,89,149
30305,125,171
30306,35,174
30307,88,230
30308,100,239
30309,88,230
30310,87,162
30311,89,149
30312,89,149
30313,89,149
30314,89,149
30315,89,149
30316,89,149
30317,89,149
30318,89,149
30319,89,149
30320,89,149
30321,89,149
30322,89,207
30323,89,207
30324,2,155
30325,124,170
30326,2,155
30327,100,180
30328,92,173
30329,89,149
30330,89,149
30331,89,149
30332,2,155
30333,2,155
30334,2,155
30335,2,155
30336,2,155
30337,2,155
30338,89,149
30339,89,150
30340,89,100
30341,89,100
30342,89,100
30343,2,2
30344,2,2
30345,2,2
30346,2,2
30347,89,100
30348,89,100
30349,89,100
30350,89,100
30351,89,100
30352,89,100
30353,89,100
30354,64,72
30355,89,100
30356,89,100
30357,89,100
30358,89,100
30359,89,100
30360,89,100
30361,89,100
30362,92,105
30363,101,120
30364,92,105
30365,89,100
30366,89,100
30367,15,7
30368,15,7
30369,114,144
30370,89,100
30371,89,100
30372,15,7
30373,15,7
30374,89,100
30375,15,7
30376,89,100
30377,89,100
30378,2,2
30379,2,2
30380,92,105
30381,125,179
30382,128,72
30383,24,22
30384,2,2
30385,2,2
30386,2,2
30387,2,2
30388,2,2
30389,2,2
30390,89,149
30391,89,149
30392,89,149
30393,89,149
30394,89,149
30395,89,149
30396,92,173
30397,87,162
30398,92,173
30399,89,149
30400,89,149
30401,89,149
30402,89,149
30403,66,74
30404,64,72
30405,89,149
30406,89,149
30407,66,74
30408,64,72
30409,92,203
30410,89,149
30411,89,149
30412,89,149
30413,89,149
30414,87,162
30415,89,149
30416,89,149
30417,89,149
30418,89,149
30419,89,149
30420,89,149
30421,89,149
30422,92,173
30423,89,149
30424,89,149
30425,89,149
30426,89,149
30427,89,149
30428,89,149
30429,89,149
30430,89,149
30431,89,149
30432,89,154
30433,35,174
30434,92,173
30435,88,230
30436,24,183
30437,92,173
30438,87,162
30439,89,149
30440,89,149
30441,89,154
30442,89,149
30443,89,149
30444,89,149
30445,89,149
30446,89,149
30447,89,149
30448,89,149
30449,89,149
30450,89,191
30451,89,149
30452,2,191
30453,2,155
30454,100,180
30455,92,173
30456,89,149
30457,89,149
30458,89,149
30459,89,149
30460,89,149
30461,89,149
30462,89,149
30463,2,155
30464,89,149
30465,89,149
30466,89,149
30467,89,150
30468,87,98
30469,89,100
30470,89,100
30471,89,100
30472,89,100
30473,15,7
30474,89,100
30475,89,100
30476,89,100
30477,89,100
30478,92,105
30479,87,98
30480,89,100
30481,64,72
30482,89,100
30483,89,100
30484,89,100
30485,89,100
30486,89,100
30487,89,100
30488,89,100
30489,89,100
30490,101,120
30491,92,105
30492,87,98
30493,89,100
30494,89,100
30495,89,100
30496,114,144
30497,89,100
30498,89,100
30499,89,100
30500,15,7
30501,89,100
30502,89,100
30503,89,100
30504,89,100
30505,2,2
30506,2,2
30507,89,100
30508,92,105
30509,128,74
30510,64,72
30511,2,2
30512,2,2
30513,2,2
30514,2,2
30515,2,2
30516,2,2
30517,89,100
30518,92,173
30519,89,149
30520,87,162
30521,89,149
30522,89,149
30523,89,149
30524,89,149
30525,89,149
30526,89,149
30527,89,149
30528,89,149
30529,89,149
30530,89,149
30531,64,72
30532,89,149
30533,89,149
30534,89,149
30535,64,72
30536,124,170
30537,89,149
30538,89,184
30539,89,149
30540,89,149
30541,89,149
30542,89,149
30543,87,162
30544,89,149
30545,89,149
30546,89,149
30547,89,149
30548,101,172
30549,92,173
30550,92,173
30551,89,149
30552,89,149
30553,89,149
30554,89,149
30555,89,149
30556,89,149
30557,89,149
30558,89,149
30559,89,149
30560,89,149
30561,92,173
30562,125,171
30563,125,171
30564,24,183
30565,144,233
30566,144,233
30567,35,174
30568,89,149
30569,89,149
30570,89,154
30571,89,149
30572,89,149
30573,89,149
30574,89,149
30575,89,149
30576,89,149
30577,89,149
30578,2,191
30579,2,191
30580,100,180
30581,100,180
30582,92,173
30583,87,162
30584,89,149
30585,89,149
30586,89,149
30587,89,149
30588,2,155
30589,2,155
30590,2,155
30591,2,155
30592,2,155
30593,89,149
30594,89,149
30595,2,13
30596,89,100
30597,89,100
30598,92,105
30599,89,100
30600,89,100
30601,89,100
30602,89,100
30603,89,100
30604,89,100
30605,89,100
30606,92,105
30607,128,74
30608,64,72
30609,89,100
30610,89,100
30611,89,100
30612,89,100
30613,89,100
30614,89,100
30615,89,100
30616,87,98
30617,87,98
30618,89,100
30619,92,105
30620,89,100
30621,89,100
30622,89,100
30623,89,100
30624,89,100
30625,89,100
30626,89,100
30627,89,100
30628,89,100
30629,89,100
30630,89,100
30631,92,105
30632,89,100
30633,2,2
30634,89,100
30635,2,2
30636,92,105
30637,128,74
30638,89,100
30639,89,100
30640,2,2
30641,2,2
30642,2,2
30643,2,2
30644,2,2
30645,2,2
30646,89,149
30647,87,162
30648,87,162
30649,89,149
30650,89,149
30651,89,149
30652,89,149
30653,89,149
30654,89,149
30655,89,149
30656,89,149
30657,89,149
30658,66,74
30659,89,149
30660,89,149
30661,89,149
30662,89,149
30663,64,72
30664,89,154
30665,89,149
30666,89,149
30667,89,149
30668,89,149
30669,89,149
30670,89,149
30671,87,162
30672,89,149
30673,89,149
30674,89,149
30675,89,149
30676,87,162
30677,89,149
30678,87,162
30679,89,149
30680,89,149
30681,89,149
30682,89,149
30683,89,154
30684,89,149
30685,89,149
30686,89,149
30687,89,154
30688,89,149
30689,89,149
30690,35,174
30691,125,171
30692,100,180
30693,165,250
30694,144,233
30695,92,173
30696,125,171
30697,89,149
30698,89,149
30699,89,149
30700,89,149
30701,89,149
30702,89,149
30703,89,149
30704,89,149
30705,89,191
30706,2,191
30707,2,191
30708,92,173
30709,92,173
30710,92,173
30711,92,173
30712,89,149
30713,89,149
30714,89,149
30715,89,149
30716,101,172
30717,92,173
30718,92,173
30719,2,155
30720,89,149
30721,89,149
30722,89,149
30723,2,13
30724,2,2
30725,89,100
30726,92,105
30727,92,105
30728,89,100
30729,89,100
30730,89,100
30731,89,100
30732,89,100
30733,128,74
30734,128,74
30735,66,74
30736,2,2
30737,2,2
30738,2,2
30739,89,100
30740,89,100
30741,89,100
30742,89,100
30743,89,100
30744,89,100
30745,89,100
30746,89,100
30747,87,98
30748,87,98
30749,89,100
30750,89,100
30751,89,100
30752,89,100
30753,89,100
30754,89,100
30755,89,100
30756,89,100
30757,89,100
30758,89,100
30759,89,100
30760,89,100
30761,89,100
30762,89,100
30763,2,2
30764,2,2
30765,92,105
30766,128,72
30767,89,100
30768,2,2
30769,2,2
30770,2,2
30771,89,100
30772,89,100
30773,89,100
30774,89,149
30775,89,149
30776,89,149
30777,89,149
30778,89,149
30779,89,149
30780,89,149
30781,89,149
30782,89,149
30783,89,149
30784,89,149
30785,89,149
30786,89,149
30787,64,72
30788,89,149
30789,101,172
30790,92,173
30791,64,72
30792,89,149
30793,89,149
30794,89,149
30795,89,149
30796,89,149
30797,89,256
30798,89,149
30799,100,180
30800,89,149
30801,89,149
30802,89,149
30803,89,149
30804,89,149
30805,89,149
30806,89,149
30807,89,149
30808,89,149
30809,89,149
30810,89,149
30811,89,149
30812,89,149
30813,89,149
30814,89,149
30815,89,149
30816,2,155
30817,89,149
30818,35,174
30819,125,171
30820,125,171
30821,24,183
30822,144,233
30823,35,174
30824,125,171
30825,92,173
30826,89,149
30827,89,149
30828,89,149
30829,87,162
30830,89,149
30831,89,149
30832,89,149
30833,89,149
30834,92,173
30835,92,173
30836,92,173
30837,92,173
30838,87,203
30839,87,162
30840,89,149
30841,89,149
30842,89,149
30843,89,149
30844,89,149
30845,92,173
30846,92,173
30847,89,149
30848,89,149
30849,89,149
30850,89,149
30851,89,150
30852,89,100
30853,89,100
30854,87,98
30855,92,105
30856,87,98
30857,89,100
30858,87,98
30859,89,100
30860,89,100
30861,89,100
30862,128,74
30863,128,72
30864,89,100
30865,89,100
30866,89,100
30867,92,105
30868,89,100
30869,89,100
30870,89,100
30871,2,2
30872,89,100
30873,89,100
30874,89,100
30875,87,98
30876,89,100
30877,89,100
30878,89,100
30879,89,100
30880,89,100
30881,89,100
30882,89,100
30883,89,100
30884,89,100
30885,89,100
30886,89,100
30887,92,105
30888,89,100
30889,2,2
30890,89,100
30891,89,100
30892,89,100
30893,128,74
30894,64,72
30895,2,2
30896,2,2
30897,2,2
30898,89,100
30899,89,100
30900,89,100
30901,89,100
30902,89,149
30903,89,149
30904,89,149
30905,89,149
30906,89,149
30907,89,149
30908,89,149
30909,89,149
30910,89,149
30911,89,149
30912,89,149
30913,89,149
30914,89,149
30915,89,149
30916,101,172
30917,92,173
30918,66,74
30919,88,230
30920,89,149
30921,89,149
30922,89,149
30923,89,149
30924,89,149
30925,89,149
30926,89,191
30927,92,173
30928,89,149
30929,89,149
30930,89,149
30931,89,149
30932,89,154
30933,89,149
30934,89,149
30935,89,149
30936,89,184
30937,89,149
30938,89,149
30939,89,149
30940,89,149
30941,2,155
30942,89,149
30943,89,154
30944,2,155
30945,89,149
30946,89,149
30947,92,173
30948,89,149
30949,165,250
30950,125,171
30951,125,171
30952,125,171
30953,125,171
30954,89,149
30955,89,149
30956,89,149
30957,89,149
30958,89,149
30959,87,162
30960,89,149
30961,89,149
30962,89,149
30963,92,173
30964,92,214
30965,87,162
30966,89,149
30967,89,149
30968,89,149
30969,89,149
30970,89,149
30971,89,149
30972,89,149
30973,89,149
30974,89,149
30975,89,149
30976,89,149
30977,89,149
30978,89,149
30979,89,150
30980,89,100
30981,89,100
30982,89,100
30983,89,100
30984,89,100
30985,101,120
30986,92,105
30987,89,100
30988,89,100
30989,128,74
30990,128,72
30991,89,100
30992,2,2
30993,89,100
30994,89,100
30995,92,105
30996,89,100
30997,89,100
30998,89,100
30999,89,100
31000,89,100
31001,89,100
31002,89,100
31003,89,100
31004,89,100
31005,89,100
31006,89,100
31007,89,100
31008,89,100
31009,15,7
31010,89,100
31011,89,100
31012,89,100
31013,89,100
31014,89,100
31015,89,100
31016,89,100
31017,114,144
31018,89,100
31019,89,100
31020,89,100
31021,128,74
31022,64,72
31023,2,2
31024,2,2
31025,89,100
31026,89,100
31027,2,2
31028,89,100
31029,89,100
31030,89,149
31031,89,149
31032,89,149
31033,89,149
31034,89,149
31035,89,149
31036,89,149
31037,89,149
31038,89,149
31039,89,149
31040,89,149
31041,89,149
31042,89,149
31043,89,149
31044,92,173
31045,128,74
31046,64,72
31047,124,154
31048,89,149
31049,89,149
31050,89,149
31051,89,149
31052,89,149
31053,89,149
31054,89,191
31055,2,155
31056,89,149
31057,89,149
31058,89,149
31059,89,149
31060,89,154
31061,89,149
31062,89,149
31063,89,191
31064,2,155
31065,89,154
31066,89,149
31067,89,149
31068,2,256
31069,2,155
