CUSTOMCODE,LC2030MOD,evt_nick_mod,evt_name_mod,ipcc_soil_mod,soc_mod,total_mass_mod,tot_mass_mod,n20_em_mod,ch4_em_mod,gridcode14
2,Grassland,Grassland,Inter-Mountain Basins Montane Sagebrush Steppe,HAC,38.016,4.428,3.6,-0.107982,0,1297
2,Grassland,Grassland,Northern California Coastal Scrub,HAC,38.016,9.126,3.6,-0.107982,0,246
3960,Orchard,Orchard,Western Cool Temperate Orchard,Sandy,21.168,0,30.744,-3.546,0,1793
7,Orchard,Orchard,Western Cool Temperate Orchard,LAC,30.528,0,30.744,-3.546,0,2196
7,Orchard,Orchard,Western Cool Temperate Orchard,Sandy,21.168,0,30.744,-3.546,0,1738
3960,Orchard,Orchard,Western Cool Temperate Orchard,NA,21.168,0,30.744,-3.546,0,2139
11,Irrigated Pasture,Irrigated Pasture,Western Cool Temperate Orchard,Sandy,18.252,0,5.4,-4.41,0,2257
2,Grassland,Grassland,Western Cool Temperate Orchard,HAC,38.016,0,3.6,-0.107982,0,851
3960,Orchard,Orchard,Western Cool Temperate Orchard,LAC,30.528,0,30.744,-3.546,0,1834
7,Orchard,Orchard,Western Cool Temperate Orchard,HAC,30.33,0,30.744,-3.546,0,459
2,Grassland,Grassland,Western Cool Temperate Orchard,LAC,36.18,0,3.6,-0.107982,0,1813
9,Annual Cropland,Annual Cropland,Western Cool Temperate Orchard,Sandy,22.504536,0,3.6,-4.626,0,2378
3960,Orchard,Orchard,Western Cool Temperate Orchard,HAC,30.33,0,30.744,-3.546,0,2528
2,Grassland,Grassland,Western Cool Temperate Orchard,NA,27.126,0,3.6,-0.107982,0,3932
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,33.39,5.76,5.4,-4.41,0,6253
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,26.532,5.76,5.4,-4.41,0,5642
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,3.6,-0.107982,0,5940
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,3.6,-0.107982,0,6179
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,3.6,-0.107982,0,6112
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,31.657374,5.76,3.6,-4.626,0,6289
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,5.4,0,-6.6735,6068
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,36.18,5.76,3.6,-0.107982,0,5939
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,36.18,5.76,5.4,0,-6.6735,5859
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,3.6,-0.107982,0,6665
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,3.6,-0.107982,0,6339
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,39.731292,5.76,3.6,-4.626,0,4066
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,5.4,0,-6.6735,4923
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,NA,27.126,5.76,3.6,-0.107982,0,2832
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,NA,27.126,5.76,5.4,0,-6.6735,4840
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,5.4,0,-6.6735,5612
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,30.33,5.76,30.744,-3.546,0,5144
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,21.168,5.76,30.744,-3.546,0,4356
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,18.252,5.76,5.4,-4.41,0,3923
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,22.504536,5.76,3.6,-4.626,0,4285
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,38.412,5.76,30.744,-3.546,0,5143
4,Urban,Developed,Western Warm Temperate Orchard,LAC,36.18,0,14.4,0,0,6277
5,Urban,Urban,Western Warm Temperate Orchard,LAC,36.18,0,14.4,0,0,5788
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Orchard,NA,18.252,0,5.4,-4.41,0,7230
10,Rice,Rice,Western Warm Temperate Orchard,Wetland,39.731292,0,1.8,-0.5148,-7.866,6378
5,Urban,Urban,Western Warm Temperate Orchard,LAC,36.18,0,14.4,0,0,5787
5,Urban,Urban,Western Warm Temperate Orchard,LAC,36.18,0,14.4,0,0,5777
3980,Orchard,Orchard,Western Warm Temperate Orchard,Sandy,21.168,0,30.744,-3.546,0,1613
7,Orchard,Orchard,Western Warm Temperate Orchard,Sandy,21.168,0,30.744,-3.546,0,729
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Orchard,Sandy,18.252,0,5.4,-4.41,0,3565
3980,Orchard,Orchard,Western Warm Temperate Orchard,LAC,30.528,0,30.744,-3.546,0,674
4,Urban,Developed,Western Warm Temperate Orchard,Wetland,49.446,0,14.4,0,0,4064
7,Orchard,Orchard,Western Warm Temperate Orchard,LAC,30.528,0,30.744,-3.546,0,649
0,Wetland,Wetland,Western Warm Temperate Orchard,HAC,38.016,0,5.4,0,-6.6735,3613
9,Annual Cropland,Annual Cropland,Western Warm Temperate Orchard,HAC,31.657374,0,3.6,-4.626,0,1165
0,Wetland,Wetland,Western Warm Temperate Orchard,LAC,36.18,0,5.4,0,-6.6735,3436
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Orchard,Wetland,33.39,0,5.4,-4.41,0,3509
5,Urban,Urban,Western Warm Temperate Orchard,Sandy,27.126,0,14.4,0,0,4111
0,Wetland,Wetland,Western Warm Temperate Orchard,NA,27.126,0,5.4,0,-6.6735,3460
2,Grassland,Grassland,Western Warm Temperate Orchard,HAC,38.016,0,3.6,-0.107982,0,1034
7,Orchard,Orchard,Western Warm Temperate Orchard,NA,21.168,0,30.744,-3.546,0,2247
7,Orchard,Orchard,Western Warm Temperate Orchard,Wetland,38.412,0,30.744,-3.546,0,497
9,Annual Cropland,Annual Cropland,Western Warm Temperate Orchard,LAC,31.855176,0,3.6,-4.626,0,2151
3980,Orchard,Orchard,Western Warm Temperate Orchard,Wetland,38.412,0,30.744,-3.546,0,1908
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Orchard,LAC,21.564,0,5.4,-4.41,0,888
7,Orchard,Orchard,Western Warm Temperate Orchard,HAC,30.33,0,30.744,-3.546,0,273
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Orchard,HAC,26.532,0,5.4,-4.41,0,870
2,Grassland,Grassland,Western Warm Temperate Orchard,Sandy,27.126,0,3.6,-0.107982,0,1772
3980,Orchard,Orchard,Western Warm Temperate Orchard,HAC,30.33,0,30.744,-3.546,0,536
0,Wetland,Wetland,Western Warm Temperate Orchard,Sandy,27.126,0,5.4,0,-6.6735,3106
4,Urban,Developed,Western Warm Temperate Orchard,HAC,38.016,0,14.4,0,0,5434
9,Annual Cropland,Annual Cropland,Western Warm Temperate Orchard,Sandy,22.504536,0,3.6,-4.626,0,2543
5,Urban,Urban,Western Warm Temperate Orchard,HAC,38.016,0,14.4,0,0,5489
3980,Orchard,Orchard,Western Warm Temperate Orchard,NA,21.168,0,30.744,-3.546,0,2909
9,Annual Cropland,Annual Cropland,Western Warm Temperate Orchard,NA,22.504536,0,3.6,-4.626,0,2860
5,Urban,Urban,Western Warm Temperate Orchard,Sandy,27.126,0,14.4,0,0,4848
8,Vineyard,Vineyard,Western Warm Temperate Orchard,Sandy,21.168,0,5.22,-1.638,0,3028
8,Vineyard,Vineyard,Western Warm Temperate Orchard,Wetland,38.412,0,5.22,-1.638,0,2926
4,Urban,Developed,Western Warm Temperate Orchard,Sandy,27.126,0,14.4,0,0,3904
2,Grassland,Grassland,Western Warm Temperate Orchard,Wetland,49.446,0,3.6,-0.107982,0,2482
2,Grassland,Grassland,Western Warm Temperate Orchard,NA,27.126,0,3.6,-0.107982,0,2897
8,Vineyard,Vineyard,Western Warm Temperate Orchard,LAC,30.528,0,5.22,-1.638,0,2903
0,Wetland,Wetland,Western Warm Temperate Orchard,Wetland,49.446,0,5.4,0,-6.6735,3105
8,Vineyard,Vineyard,Western Warm Temperate Orchard,HAC,30.33,0,5.22,-1.638,0,2463
2,Grassland,Grassland,Western Warm Temperate Orchard,LAC,36.18,0,3.6,-0.107982,0,2349
9,Annual Cropland,Annual Cropland,Western Warm Temperate Orchard,Wetland,39.731292,0,3.6,-4.626,0,2401
8,Vineyard,Vineyard,Western Warm Temperate Orchard,NA,21.168,0,5.22,-1.638,0,3180
5,Urban,Urban,Western Warm Temperate Orchard,HAC,38.016,0,14.4,0,0,4922
5,Urban,Urban,Western Warm Temperate Orchard,Sandy,27.126,0,14.4,0,0,4785
3182,Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,Sandy,27.126,26.676,3.6,-0.107982,0,6092
3182,Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,Wetland,49.446,26.676,3.6,-0.107982,0,6663
2,Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,NA,27.126,26.676,3.6,-0.107982,0,7023
0,Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,HAC,38.016,26.676,5.4,0,-6.6735,6178
3182,Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,HAC,38.016,26.676,3.6,-0.107982,0,6990
2,Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,LAC,36.18,26.676,3.6,-0.107982,0,6845
7,Orchard,Orchard,Introduced Upland Vegetation-Perennial Grassland and Forbland,Wetland,38.412,26.676,30.744,-3.546,0,6975
5,Urban,Urban,Introduced Upland Vegetation-Perennial Grassland and Forbland,HAC,38.016,26.676,14.4,0,0,7182
11,Irrigated Pasture,Irrigated Pasture,Introduced Upland Vegetation-Perennial Grassland and Forbland,Wetland,33.39,26.676,5.4,-4.41,0,6091
2,Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,HAC,38.016,26.676,3.6,-0.107982,0,589
7,Orchard,Orchard,Introduced Upland Vegetation-Perennial Grassland and Forbland,LAC,30.528,26.676,30.744,-3.546,0,5121
7,Orchard,Orchard,Introduced Upland Vegetation-Perennial Grassland and Forbland,HAC,30.33,26.676,30.744,-3.546,0,4657
9,Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,Wetland,39.731292,26.676,3.6,-4.626,0,5536
0,Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,LAC,36.18,26.676,5.4,0,-6.6735,5045
0,Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,Sandy,27.126,26.676,5.4,0,-6.6735,4917
9,Annual Cropland,Annual Cropland,Introduced Upland Vegetation-Perennial Grassland and Forbland,HAC,31.657374,26.676,3.6,-4.626,0,5226
2,Grassland,Grassland,Introduced Upland Vegetation-Perennial Grassland and Forbland,Wetland,49.446,26.676,3.6,-0.107982,0,5581
0,Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,NA,27.126,26.676,5.4,0,-6.6735,5039
0,Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,Wetland,49.446,26.676,5.4,0,-6.6735,5391
7,Orchard,Orchard,Artemisia tridentata ssp. vaseyana Shrubland Alliance,Sandy,21.168,6.678,30.744,-3.546,0,2124
3220,Shrubland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,Artemisia tridentata ssp. vaseyana Shrubland Alliance,Sandy,27.126,6.678,3.339,0,0,1265
3126,Shrubland,Inter-Mountain Basins Montane Sagebrush Steppe,Inter-Mountain Basins Montane Sagebrush Steppe,Sandy,27.126,9.126,4.563,0,0,1855
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Shrubland,Wetland,49.446,5.76,3.6,-0.107982,0,6176
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Shrubland,Wetland,49.446,5.76,5.4,0,-6.6735,5978
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Shrubland,HAC,38.016,5.76,5.4,0,-6.6735,6252
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Shrubland,LAC,36.18,5.76,5.4,0,-6.6735,6303
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Shrubland,Sandy,27.126,5.76,5.4,0,-6.6735,5956
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Shrubland,HAC,38.016,5.76,3.6,-0.107982,0,5145
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Shrubland,LAC,36.18,5.76,3.6,-0.107982,0,3713
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Shrubland,NA,27.126,5.76,3.6,-0.107982,0,5028
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,33.39,5.76,5.4,-4.41,0,6250
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,30.528,5.76,30.744,-3.546,0,6513
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,3.6,-0.107982,0,5986
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,36.18,5.76,5.4,0,-6.6735,5844
4,Urban,Developed,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,14.4,0,0,7477
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,18.252,5.76,5.4,-4.41,0,6259
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,3.6,-0.107982,0,6083
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,31.657374,5.76,3.6,-4.626,0,5853
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,3.6,-0.107982,0,6134
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,30.33,5.76,30.744,-3.546,0,6454
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,26.532,5.76,5.4,-4.41,0,6174
4,Urban,Developed,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,14.4,0,0,3621
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,21.168,5.76,30.744,-3.546,0,3546
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,39.731292,5.76,3.6,-4.626,0,4028
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,5.4,0,-6.6735,5614
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,38.412,5.76,30.744,-3.546,0,5105
7,Orchard,Orchard,Western Warm Temperate Undeveloped Ruderal Grassland,NA,21.168,5.76,30.744,-3.546,0,4351
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,3.6,-0.107982,0,2843
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,22.504536,5.76,3.6,-4.626,0,3673
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,3.6,-0.107982,0,5126
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,36.18,5.76,3.6,-0.107982,0,3715
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,Wetland,49.446,5.76,5.4,0,-6.6735,4915
9,Annual Cropland,Annual Cropland,Western Warm Temperate Undeveloped Ruderal Grassland,LAC,31.855176,5.76,3.6,-4.626,0,4277
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,NA,27.126,5.76,3.6,-0.107982,0,2852
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,NA,27.126,5.76,5.4,0,-6.6735,5167
0,Wetland,Wetland,Western Warm Temperate Undeveloped Ruderal Grassland,Sandy,27.126,5.76,5.4,0,-6.6735,4258
2,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,HAC,38.016,5.76,3.6,-0.107982,0,2873
3949,Grassland,Grassland,Western Warm Temperate Undeveloped Ruderal Grassland,NA,27.126,5.76,3.6,-0.107982,0,2851
2,Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,LAC,36.18,6.678,3.6,-0.107982,0,578
2,Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,HAC,38.016,6.678,3.6,-0.107982,0,15
3220,Shrubland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,Artemisia tridentata ssp. vaseyana Shrubland Alliance,Sandy,27.126,6.678,3.339,0,0,1264
2,Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,NA,27.126,6.678,3.6,-0.107982,0,67
2,Grassland,Grassland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,Sandy,27.126,6.678,3.6,-0.107982,0,1549
7,Orchard,Orchard,Artemisia tridentata ssp. vaseyana Shrubland Alliance,Sandy,21.168,6.678,30.744,-3.546,0,2148
9,Annual Cropland,Annual Cropland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,Sandy,22.504536,6.678,3.6,-4.626,0,2253
3220,Shrubland,Artemisia tridentata ssp. vaseyana Shrubland Alliance,Artemisia tridentata ssp. vaseyana Shrubland Alliance,NA,27.126,6.678,3.339,0,0,2380
3105,Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,LAC,36.18,293.094,146.547,0,0,6624
9,Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,LAC,31.855176,293.094,3.6,-4.626,0,5858
3105,Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,HAC,38.016,293.094,146.547,0,0,226
2,Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,HAC,38.016,293.094,3.6,-0.107982,0,120
7,Orchard,Orchard,Northern and Central California Dry-Mesic Chaparral,LAC,30.528,293.094,30.744,-3.546,0,806
2,Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,Sandy,27.126,293.094,3.6,-0.107982,0,331
3105,Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,Sandy,27.126,293.094,146.547,0,0,698
2,Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,LAC,36.18,293.094,3.6,-0.107982,0,315
8,Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,HAC,30.33,293.094,5.22,-1.638,0,1345
7,Orchard,Orchard,Northern and Central California Dry-Mesic Chaparral,Sandy,21.168,293.094,30.744,-3.546,0,3503
7,Orchard,Orchard,Northern and Central California Dry-Mesic Chaparral,Wetland,38.412,293.094,30.744,-3.546,0,352
0,Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,HAC,38.016,293.094,5.4,0,-6.6735,1170
7,Orchard,Orchard,Northern and Central California Dry-Mesic Chaparral,HAC,30.33,293.094,30.744,-3.546,0,172
9,Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,HAC,31.657374,293.094,3.6,-4.626,0,1173
9,Annual Cropland,Annual Cropland,Northern and Central California Dry-Mesic Chaparral,Wetland,39.731292,293.094,3.6,-4.626,0,4377
3105,Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,Wetland,49.446,293.094,146.547,0,0,3818
2,Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,Wetland,49.446,293.094,3.6,-0.107982,0,2686
8,Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,NA,21.168,293.094,5.22,-1.638,0,4479
2,Grassland,Grassland,Northern and Central California Dry-Mesic Chaparral,NA,27.126,293.094,3.6,-0.107982,0,2703
7,Orchard,Orchard,Northern and Central California Dry-Mesic Chaparral,NA,21.168,293.094,30.744,-3.546,0,4648
11,Irrigated Pasture,Irrigated Pasture,Northern and Central California Dry-Mesic Chaparral,HAC,26.532,293.094,5.4,-4.41,0,5230
11,Irrigated Pasture,Irrigated Pasture,Northern and Central California Dry-Mesic Chaparral,Sandy,18.252,293.094,5.4,-4.41,0,2715
4,Urban,Developed,Western Warm Temperate Orchard,NA,27.126,0,14.4,0,0,7541
5,Urban,Urban,Western Warm Temperate Orchard,LAC,36.18,0,14.4,0,0,5791
10,Rice,Rice,Western Warm Temperate Orchard,Wetland,39.731292,0,1.8,-0.5148,-7.866,6273
5,Urban,Urban,Western Warm Temperate Orchard,HAC,38.016,0,14.4,0,0,7178
10,Rice,Rice,Western Warm Temperate Orchard,HAC,31.657374,0,1.8,-0.5148,-7.866,6399
2,Grassland,Grassland,Western Warm Temperate Orchard,HAC,38.016,0,3.6,-0.107982,0,767
2,Grassland,Grassland,Western Warm Temperate Orchard,Sandy,27.126,0,3.6,-0.107982,0,3469
7,Orchard,Orchard,Western Warm Temperate Orchard,LAC,30.528,0,30.744,-3.546,0,675
5,Urban,Urban,Western Warm Temperate Orchard,Sandy,27.126,0,14.4,0,0,4073
5,Urban,Urban,Western Warm Temperate Orchard,Sandy,27.126,0,14.4,0,0,4130
3980,Orchard,Orchard,Western Warm Temperate Orchard,Wetland,38.412,0,30.744,-3.546,0,434
9,Annual Cropland,Annual Cropland,Western Warm Temperate Orchard,Sandy,22.504536,0,3.6,-4.626,0,1301
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Orchard,LAC,21.564,0,5.4,-4.41,0,4171
0,Wetland,Wetland,Western Warm Temperate Orchard,Wetland,49.446,0,5.4,0,-6.6735,3629
7,Orchard,Orchard,Western Warm Temperate Orchard,Wetland,38.412,0,30.744,-3.546,0,1000
3980,Orchard,Orchard,Western Warm Temperate Orchard,Sandy,21.168,0,30.744,-3.546,0,2271
4,Urban,Developed,Western Warm Temperate Orchard,HAC,38.016,0,14.4,0,0,1581
4,Urban,Developed,Western Warm Temperate Orchard,Wetland,49.446,0,14.4,0,0,3973
7,Orchard,Orchard,Western Warm Temperate Orchard,HAC,30.33,0,30.744,-3.546,0,280
3980,Orchard,Orchard,Western Warm Temperate Orchard,HAC,30.33,0,30.744,-3.546,0,666
9,Annual Cropland,Annual Cropland,Western Warm Temperate Orchard,HAC,31.657374,0,3.6,-4.626,0,1177
0,Wetland,Wetland,Western Warm Temperate Orchard,Sandy,27.126,0,5.4,0,-6.6735,3619
7,Orchard,Orchard,Western Warm Temperate Orchard,Sandy,21.168,0,30.744,-3.546,0,748
3980,Orchard,Orchard,Western Warm Temperate Orchard,LAC,30.528,0,30.744,-3.546,0,673
2,Grassland,Grassland,Western Warm Temperate Orchard,LAC,36.18,0,3.6,-0.107982,0,664
11,Irrigated Pasture,Irrigated Pasture,Western Warm Temperate Orchard,Sandy,18.252,0,5.4,-4.41,0,3792
